38483.13761763786	750	4.0	2.3946502732432147	450283	2394.6502732432145	0.004705182	-9.546996174945823
38484.01061552055	300	7.127002117316253	0.0	155580	872.9978826837468	0.091160774	-0.15000000000000002
38485.57772535518	750	9.559892282691202	0.0	350812	1567.1098346250515	0.53208387	0.3
38487.19657282981	750	11.941044808053581	0.0	382355	1618.8474746376219	0.009114329	0.75
38488.91052163778	750	14.227096000084527	0.0	411561	1713.9488079690532	0.053750742	0.75
38490.23128994938	750	16.906327688485835	0.0	318564	1320.7683115986913	0.32507712	0.75
38491.68478795586	750	19.45282968199802	0.0	352642	1453.4980064878193	0.67372566	0.75
38495.78189396477	1850	19.355723673093003	0.0	1060487	4097.106008905015	0.63249266	0.75
38500.91719176112	1850	18.22042587674771	0.0	852833	5135.29779634529	0.020838136	1.85
38507.25867374152	1850	15.878943896340617	0.0	913888	6341.481980407094	0.038853116	1.85
38512.24820316886	1850	14.889414469001531	0.0	939819	4989.5294273390855	0.17488658	1.85
38517.30364303855	1850	13.833974599313255	0.0	917428	5055.439869688276	0.06970275	1.85
38521.763568180235	1850	13.374049457628713	0.0	946851	4459.925141684543	0.10898484	1.85
38526.327462861496	1850	12.810154776366005	0.0	1036454	4563.894681262706	0.09634159	1.85
38530.23042685184	1850	12.907190786019854	0.0	821631	3902.9639903461525	0.08917383	1.85
38534.81687616841	1850	12.320741469454683	0.0	923170	4586.449316565172	0.09728129	1.85
38540.9651015068	1850	10.17251613106282	0.0	966699	6148.225338391863	0.17693254	1.85
38547.65547807771	1850	7.482139560153136	0.0	885714	6690.376570909682	0.7773974	1.85
38550.22236096712	750	8.915256670741963	0.0	405596	2566.8828894111743	0.12815252	-0.3500000000000001
38552.17419601143	750	10.963421626429337	0.0	350713	1951.8350443126258	0.09622668	0.75
38554.20625606469	750	12.931361573167482	0.0	386472	2032.0600532618557	0.024174465	0.75
38556.083230059936	750	15.054387577924173	0.0	399894	1876.9739952433076	0.024597388	0.75
38558.07054645462	750	17.067071183247762	0.0	401853	1987.3163946764105	0.14992377	0.75
38563.20394633892	1850	15.93367129894239	0.0	874175	5133.399884305372	0.5226071	0.75
38569.13064396557	1850	14.006973672296372	0.0	897976	5926.697626646018	0.079753466	1.85
38575.30549427491	1850	11.832123362952032	0.0	905935	6174.85030934434	0.23939957	1.85
38581.33557750209	1850	9.802040135770367	0.0	1076599	6030.083227181665	0.77008075	1.85
38582.778755474785	750	12.358862163072361	0.0	277716	1443.1779726980058	0.78356636	-0.3500000000000001
38584.677865978716	750	14.459751659139478	0.0	400396	1899.110503932883	0.02383967	0.75
38586.585163592805	750	16.552454045051164	0.0	400508	1907.297614088315	0.11373236	0.75
38588.39898251366	750	18.738635124203515	0.0	358218	1813.8189208476485	0.46853536	0.75
38590.416589942746	750	20.721027695119627	0.0	400322	2017.6074290838883	0.67389095	0.75
38592.26091165824	750	22.87670597962653	0.0	369834	1844.3217154931012	0.66517574	0.75
38597.2343065909	1850	21.903311046970654	0.0	1035329	4973.394932655873	0.38348037	0.75
38601.50114752594	1850	21.63647011193762	0.0	1026056	4266.840935033037	0.020279346	1.85
38605.39212386062	1850	21.745493777254687	0.0	943942	3890.9763346829304	0.019935759	1.85
38608.77946771293	1850	22.358149924944037	0.0	728962	3387.343852310649	0.02754951	1.85
38613.4454031931	1850	21.692214444771228	0.0	938587	4665.93548017281	0.021284068	1.85
38618.19351713372	1850	20.94410050414974	0.0	908665	4748.113940621488	0.02429154	1.85
38623.47257578772	1850	19.665041850153493	0.0	930577	5279.05865399625	0.02838669	1.85
38628.163366592744	1850	18.9742510451302	0.0	858450	4690.79080502329	0.033043105	1.85
38633.32149295644	1850	17.81612468142445	0.0	1025005	5158.126363705749	0.031170657	1.85
38637.83780879294	1850	17.299808844924673	0.0	886255	4516.315836499781	0.03331172	1.85
38644.6782574063	1850	14.459360231566203	0.0	973972	6840.448613358469	0.032913495	1.85
38652.9374314069	1850	10.200186230966354	0.0	958994	8259.174000599849	0.18531005	1.85
38656.49823507821	750	10.639382559661508	0.0	393804	3560.8036713048464	0.42402363	-0.3500000000000001
38660.58154373529	750	10.556073902585075	0.0	331053	4083.308657076433	0.0918007	0.75
38663.051113834365	750	12.086503803504856	0.0	314107	2469.570099080219	0.36070645	0.75

